name,bioactivity_score,mol_weight,logp,solubility,toxicity,is_champion,targets,discovery_date,mega_id
quinoline_alkaloid_13,0.4670704382836245,4409.0,8.0,Faible,Modérée,False,1,2024-06-26,MEGA_001774
quinoline_alkaloid_14,0.5133167773884751,4539.0,8.0,Faible,Faible,False,1,2024-06-26,MEGA_001775
quinoline_alkaloid_15,0.6109148171671541,4537.0,8.0,Faible,Modérée,False,2,2024-06-26,MEGA_001776
quinoline_alkaloid_16,0.6651423203793249,4533.0,8.0,Faible,Élevée,False,3,2024-06-27,MEGA_001777
quinoline_alkaloid_17,0.6302079776600322,4579.0,8.0,Faible,Faible,False,1,2024-06-27,MEGA_001778
quinoline_alkaloid_18,0.6760274123096462,4643.0,8.0,Faible,Modérée,False,2,2024-06-27,MEGA_001779
quinoline_alkaloid_19,0.44736539883971294,4554.0,8.0,Faible,Faible,False,3,2024-06-27,MEGA_001780
quinoline_alkaloid_20,0.7384791933480201,4639.0,8.0,Faible,Modérée,False,2,2024-06-27,MEGA_001781
quinoline_alkaloid_21,0.8099236196052335,4648.0,8.0,Faible,Élevée,False,2,2024-06-27,MEGA_001782
quinoline_alkaloid_22,0.5990016150899469,4694.0,8.0,Faible,Modérée,False,2,2024-06-27,MEGA_001783
quinoline_alkaloid_23,0.5594391001871974,4752.0,8.0,Faible,Modérée,False,1,2024-06-27,MEGA_001784
quinoline_alkaloid_24,0.35909436529979344,4722.0,8.0,Faible,Modérée,False,2,2024-06-27,MEGA_001785
quinoline_alkaloid_25,0.4967510787120424,4713.0,8.0,Faible,Faible,False,2,2024-06-27,MEGA_001786
quinoline_alkaloid_26,0.710857850816752,4786.0,8.0,Faible,Modérée,False,2,2024-06-28,MEGA_001787
quinoline_alkaloid_27,0.5983739779032524,4737.0,8.0,Faible,Modérée,False,1,2024-06-28,MEGA_001788
quinoline_alkaloid_28,0.6983496227001251,4895.0,8.0,Faible,Modérée,False,2,2024-06-28,MEGA_001789
quinoline_alkaloid_29,0.49981337312895213,4920.0,8.0,Faible,Élevée,False,2,2024-06-28,MEGA_001790
quinoline_alkaloid_30,0.7300699225260804,4946.0,8.0,Faible,Modérée,False,1,2024-06-28,MEGA_001791
quinoline_alkaloid_31,0.4888846530255806,4909.0,8.0,Faible,Modérée,False,2,2024-06-28,MEGA_001792
quinoline_alkaloid_32,0.7312121886107494,4906.0,8.0,Faible,Modérée,False,3,2024-06-28,MEGA_001793
quinoline_alkaloid_33,0.645458357863703,5021.0,8.0,Faible,Modérée,False,2,2024-06-28,MEGA_001794
quinoline_alkaloid_34,0.5233798891499439,4929.0,8.0,Faible,Faible,False,2,2024-06-28,MEGA_001795
quinoline_alkaloid_35,0.3281137656805841,5074.0,8.0,Faible,Élevée,False,1,2024-06-28,MEGA_001796
quinoline_alkaloid_36,0.7466210461831647,4980.0,8.0,Faible,Élevée,False,1,2024-06-29,MEGA_001797
quinoline_alkaloid_37,0.6046496684667215,5013.0,8.0,Faible,Faible,False,1,2024-06-29,MEGA_001798
quinoline_alkaloid_38,0.5375919128167479,5089.0,8.0,Faible,Faible,False,1,2024-06-29,MEGA_001799
quinoline_alkaloid_39,0.5700093844993742,5159.0,8.0,Faible,Modérée,False,3,2024-06-29,MEGA_001800
quinoline_alkaloid_40,0.36576349456915186,5050.0,8.0,Faible,Faible,False,2,2024-06-29,MEGA_001801
quinoline_alkaloid_41,0.43194613745592847,5217.0,8.0,Faible,Élevée,False,2,2024-06-29,MEGA_001802
quinoline_alkaloid_42,0.74148912216149,5219.0,8.0,Faible,Élevée,False,3,2024-06-29,MEGA_001803
quinoline_alkaloid_43,0.7721780168777521,5149.0,8.0,Faible,Faible,False,1,2024-06-29,MEGA_001804
quinoline_alkaloid_44,0.40854339640597254,5169.0,8.0,Faible,Faible,False,2,2024-06-29,MEGA_001805
quinoline_alkaloid_45,0.6024351431153254,5203.0,8.0,Faible,Élevée,False,3,2024-06-29,MEGA_001806
quinoline_alkaloid_46,0.5775767047086334,5303.0,8.0,Faible,Élevée,False,2,2024-06-30,MEGA_001807
quinoline_alkaloid_47,0.6754775413348115,5272.0,8.0,Faible,Élevée,False,3,2024-06-30,MEGA_001808
quinoline_alkaloid_48,0.49636954827244933,5394.0,8.0,Faible,Élevée,False,3,2024-06-30,MEGA_001809
quinoline_alkaloid_49,0.6764115618255391,5353.0,8.0,Faible,Faible,False,2,2024-06-30,MEGA_001810
quinoline_alkaloid_50,0.695466281882444,5438.0,8.0,Faible,Modérée,False,1,2024-06-30,MEGA_001811
quinoline_alkaloid_51,0.6146634472828307,5342.0,8.0,Faible,Modérée,False,1,2024-06-30,MEGA_001812
quinoline_alkaloid_52,0.7132218420417713,5496.0,8.0,Faible,Modérée,False,3,2024-06-30,MEGA_001813
quinoline_alkaloid_53,0.4537561865305584,5388.0,8.0,Faible,Faible,False,1,2024-06-30,MEGA_001814
quinoline_alkaloid_54,0.7032157681364595,5472.0,8.0,Faible,Élevée,False,2,2024-06-30,MEGA_001815
quinoline_alkaloid_55,0.39604071326938706,5518.0,8.0,Faible,Modérée,False,3,2024-06-30,MEGA_001816
quinoline_alkaloid_56,0.701341460662824,5520.0,8.0,Faible,Faible,False,2,2024-07-01,MEGA_001817
quinoline_alkaloid_57,0.6951051328268791,5502.0,8.0,Faible,Élevée,False,2,2024-07-01,MEGA_001818
quinoline_alkaloid_58,0.6091393561827132,5525.0,8.0,Faible,Faible,False,1,2024-07-01,MEGA_001819
quinoline_alkaloid_59,0.5161413983630091,5636.0,8.0,Faible,Modérée,False,2,2024-07-01,MEGA_001820
quinoline_alkaloid_60,0.48080627008233356,5575.0,8.0,Faible,Élevée,False,3,2024-07-01,MEGA_001821
quinoline_alkaloid_61,0.6512816249112605,5652.0,8.0,Faible,Élevée,False,3,2024-07-01,MEGA_001822
quinoline_alkaloid_62,0.36760840613439766,5748.0,8.0,Faible,Modérée,False,2,2024-07-01,MEGA_001823
quinoline_alkaloid_63,0.45856967437416585,5664.0,8.0,Faible,Modérée,False,2,2024-07-01,MEGA_001824
quinoline_alkaloid_64,0.6578986559722777,5732.0,8.0,Faible,Modérée,False,3,2024-07-01,MEGA_001825
quinoline_alkaloid_65,0.46780337607416345,5796.0,8.0,Faible,Élevée,False,1,2024-07-01,MEGA_001826
quinoline_alkaloid_66,0.5200869680160518,5802.0,8.0,Faible,Modérée,False,1,2024-07-02,MEGA_001827
quinoline_alkaloid_67,0.6143147245760591,5863.0,8.0,Faible,Élevée,False,1,2024-07-02,MEGA_001828
quinoline_alkaloid_68,0.5626803858609475,5854.0,8.0,Faible,Modérée,False,2,2024-07-02,MEGA_001829
quinoline_alkaloid_69,0.4034894469285443,5829.0,8.0,Faible,Modérée,False,2,2024-07-02,MEGA_001830
quinoline_alkaloid_70,0.5129736272808859,5846.0,8.0,Faible,Modérée,False,3,2024-07-02,MEGA_001831
quinoline_alkaloid_71,0.5860665970048659,5894.0,8.0,Faible,Élevée,False,3,2024-07-02,MEGA_001832
quinoline_alkaloid_72,0.7154537329322678,5909.0,8.0,Faible,Élevée,False,3,2024-07-02,MEGA_001833
quinoline_alkaloid_73,0.8155327898723317,5991.0,8.0,Faible,Élevée,False,3,2024-07-02,MEGA_001834
quinoline_alkaloid_74,0.642189071406529,5952.0,8.0,Faible,Élevée,False,1,2024-07-02,MEGA_001835
quinoline_alkaloid_75,0.33231958920873367,6038.0,8.0,Faible,Élevée,False,2,2024-07-02,MEGA_001836
quinoline_alkaloid_76,0.8447947262466795,6003.0,8.0,Faible,Modérée,False,2,2024-07-03,MEGA_001837
quinoline_alkaloid_77,0.6438093251737809,6019.0,8.0,Faible,Faible,False,1,2024-07-03,MEGA_001838
quinoline_alkaloid_78,0.5271112963090339,6120.0,8.0,Faible,Modérée,False,3,2024-07-03,MEGA_001839
quinoline_alkaloid_79,0.5396368816387835,6155.0,8.0,Faible,Modérée,False,3,2024-07-03,MEGA_001840
quinoline_alkaloid_80,0.6366911166876627,6155.0,8.0,Faible,Élevée,False,2,2024-07-03,MEGA_001841
quinoline_alkaloid_81,0.4327449015491798,6192.0,8.0,Faible,Faible,False,3,2024-07-03,MEGA_001842
quinoline_alkaloid_82,0.42309410936785696,6232.0,8.0,Faible,Élevée,False,2,2024-07-03,MEGA_001843
quinoline_alkaloid_83,0.5615427989194552,6270.0,8.0,Faible,Modérée,False,1,2024-07-03,MEGA_001844
quinoline_alkaloid_84,0.839309769764254,6273.0,8.0,Faible,Faible,False,2,2024-07-03,MEGA_001845
quinoline_alkaloid_85,0.6349105416315904,6230.0,8.0,Faible,Modérée,False,1,2024-07-03,MEGA_001846
quinoline_alkaloid_86,0.4195256249633941,6239.0,8.0,Faible,Élevée,False,3,2024-07-04,MEGA_001847
quinoline_alkaloid_87,0.3173569705990636,6310.0,8.0,Faible,Modérée,False,2,2024-07-04,MEGA_001848
quinoline_alkaloid_88,0.41711541964581206,6357.0,8.0,Faible,Élevée,False,3,2024-07-04,MEGA_001849
quinoline_alkaloid_89,0.594586973349347,6291.0,8.0,Faible,Modérée,False,3,2024-07-04,MEGA_001850
quinoline_alkaloid_90,0.48790885165796083,6357.0,8.0,Faible,Modérée,False,3,2024-07-04,MEGA_001851
quinoline_alkaloid_91,0.7057582581933124,6327.0,8.0,Faible,Faible,False,2,2024-07-04,MEGA_001852
quinoline_alkaloid_92,0.435085628850356,6390.0,8.0,Faible,Élevée,False,3,2024-07-04,MEGA_001853
quinoline_alkaloid_93,0.542396238455678,6394.0,8.0,Faible,Faible,False,2,2024-07-04,MEGA_001854
quinoline_alkaloid_94,0.7713311911769984,6448.0,8.0,Faible,Faible,False,3,2024-07-04,MEGA_001855
quinoline_alkaloid_95,0.4348741299305736,6522.0,8.0,Faible,Élevée,False,1,2024-07-04,MEGA_001856
quinoline_alkaloid_96,0.48501921269697557,6525.0,8.0,Faible,Modérée,False,2,2024-07-05,MEGA_001857
quinoline_alkaloid_97,0.5178998223149419,6573.0,8.0,Faible,Modérée,False,1,2024-07-05,MEGA_001858
quinoline_alkaloid_98,0.5676803956268475,6539.0,8.0,Faible,Modérée,False,1,2024-07-05,MEGA_001859
quinoline_alkaloid_99,0.5563004311918367,6618.0,8.0,Faible,Élevée,False,2,2024-07-05,MEGA_001860
quinoline_alkaloid_100,0.35790385189354895,6612.0,8.0,Faible,Élevée,False,2,2024-07-05,MEGA_001861
purine_alkaloid_1,0.4210933669639581,6686.0,8.0,Faible,Faible,False,2,2024-07-05,MEGA_001862
purine_alkaloid_2,0.49614319753715863,6675.0,8.0,Faible,Élevée,False,3,2024-07-05,MEGA_001863
purine_alkaloid_3,0.49290240827216797,6775.0,8.0,Faible,Élevée,False,3,2024-07-05,MEGA_001864
purine_alkaloid_4,0.7188028501536599,6756.0,8.0,Faible,Faible,False,1,2024-07-05,MEGA_001865
purine_alkaloid_5,0.7824589796167967,6682.0,8.0,Faible,Modérée,False,2,2024-07-05,MEGA_001866
purine_alkaloid_6,0.716346794085524,6724.0,8.0,Faible,Modérée,False,1,2024-07-06,MEGA_001867
purine_alkaloid_7,0.4176475683295434,6844.0,8.0,Faible,Modérée,False,3,2024-07-06,MEGA_001868
purine_alkaloid_8,0.7833963672012043,6802.0,8.0,Faible,Modérée,False,1,2024-07-06,MEGA_001869
purine_alkaloid_9,0.6079326982972775,6918.0,8.0,Faible,Modérée,False,1,2024-07-06,MEGA_001870
purine_alkaloid_10,0.5250518912587262,6896.0,8.0,Faible,Faible,False,2,2024-07-06,MEGA_001871
purine_alkaloid_11,0.5308813966854071,6825.0,8.0,Faible,Élevée,False,2,2024-07-06,MEGA_001872
purine_alkaloid_12,0.6864412934087143,6949.0,8.0,Faible,Élevée,False,1,2024-07-06,MEGA_001873
purine_alkaloid_13,0.736672095320998,7002.0,8.0,Faible,Élevée,False,3,2024-07-06,MEGA_001874
purine_alkaloid_14,0.66190890221018,6955.0,8.0,Faible,Modérée,False,1,2024-07-06,MEGA_001875
purine_alkaloid_15,0.3280700709769982,7069.0,8.0,Faible,Modérée,False,3,2024-07-06,MEGA_001876
purine_alkaloid_16,0.7761308283871682,6993.0,8.0,Faible,Élevée,False,1,2024-07-07,MEGA_001877
purine_alkaloid_17,0.3646772678031976,7055.0,8.0,Faible,Modérée,False,1,2024-07-07,MEGA_001878
purine_alkaloid_18,0.6164118246252218,7090.0,8.0,Faible,Élevée,False,2,2024-07-07,MEGA_001879
purine_alkaloid_19,0.6790088556509652,7041.0,8.0,Faible,Modérée,False,1,2024-07-07,MEGA_001880
purine_alkaloid_20,0.67146299466464,7137.0,8.0,Faible,Faible,False,3,2024-07-07,MEGA_001881
purine_alkaloid_21,0.38717408818835464,7123.0,8.0,Faible,Modérée,False,1,2024-07-07,MEGA_001882
purine_alkaloid_22,0.7118260023600348,7234.0,8.0,Faible,Élevée,False,1,2024-07-07,MEGA_001883
purine_alkaloid_23,0.5764154367882408,7134.0,8.0,Faible,Élevée,False,3,2024-07-07,MEGA_001884
purine_alkaloid_24,0.5158157575667824,7300.0,8.0,Faible,Élevée,False,1,2024-07-07,MEGA_001885
purine_alkaloid_25,0.4564665058362398,7238.0,8.0,Faible,Faible,False,1,2024-07-07,MEGA_001886
purine_alkaloid_26,0.6498278571615577,7250.0,8.0,Faible,Modérée,False,1,2024-07-08,MEGA_001887
purine_alkaloid_27,0.7024311554823226,7236.0,8.0,Faible,Faible,False,1,2024-07-08,MEGA_001888
purine_alkaloid_28,0.4173071699440088,7302.0,8.0,Faible,Faible,False,3,2024-07-08,MEGA_001889
purine_alkaloid_29,0.5959918992141722,7309.0,8.0,Faible,Modérée,False,3,2024-07-08,MEGA_001890
purine_alkaloid_30,0.6970337331405299,7390.0,8.0,Faible,Faible,False,3,2024-07-08,MEGA_001891
purine_alkaloid_31,0.3826426752297551,7365.0,8.0,Faible,Faible,False,3,2024-07-08,MEGA_001892
purine_alkaloid_32,0.6818439479165156,7377.0,8.0,Faible,Élevée,False,1,2024-07-08,MEGA_001893
purine_alkaloid_33,0.7254455977323673,7522.0,8.0,Faible,Modérée,False,3,2024-07-08,MEGA_001894
purine_alkaloid_34,0.5025373231030453,7483.0,8.0,Faible,Modérée,False,1,2024-07-08,MEGA_001895
purine_alkaloid_35,0.8091183158422464,7533.0,8.0,Faible,Modérée,False,2,2024-07-08,MEGA_001896
purine_alkaloid_36,0.709288616147421,7493.0,8.0,Faible,Élevée,False,1,2024-07-09,MEGA_001897
purine_alkaloid_37,0.4757766016805111,7604.0,8.0,Faible,Élevée,False,1,2024-07-09,MEGA_001898
purine_alkaloid_38,0.4345100673595917,7601.0,8.0,Faible,Élevée,False,3,2024-07-09,MEGA_001899
purine_alkaloid_39,0.4188812628813948,7660.0,8.0,Faible,Élevée,False,3,2024-07-09,MEGA_001900
purine_alkaloid_40,0.7184152356857649,7610.0,8.0,Faible,Faible,False,3,2024-07-09,MEGA_001901
purine_alkaloid_41,0.750714619266265,7658.0,8.0,Faible,Modérée,False,2,2024-07-09,MEGA_001902
purine_alkaloid_42,0.5375823656358572,7661.0,8.0,Faible,Modérée,False,1,2024-07-09,MEGA_001903
purine_alkaloid_43,0.4569805978619562,7664.0,8.0,Faible,Modérée,False,2,2024-07-09,MEGA_001904
purine_alkaloid_44,0.5879089078569188,7719.0,8.0,Faible,Modérée,False,1,2024-07-09,MEGA_001905
purine_alkaloid_45,0.6977912072765275,7825.0,8.0,Faible,Faible,False,1,2024-07-09,MEGA_001906
purine_alkaloid_46,0.6437070911628406,7743.0,8.0,Faible,Modérée,False,2,2024-07-10,MEGA_001907
purine_alkaloid_47,0.8935309157509468,7801.0,8.0,Faible,Faible,True,6,2024-07-10,MEGA_001908
purine_alkaloid_48,0.6791979337379521,7842.0,8.0,Faible,Modérée,False,1,2024-07-10,MEGA_001909
purine_alkaloid_49,0.3754394538305669,7905.0,8.0,Faible,Faible,False,2,2024-07-10,MEGA_001910
purine_alkaloid_50,0.5935801119569579,7800.0,8.0,Faible,Faible,False,3,2024-07-10,MEGA_001911
purine_alkaloid_51,0.6771432945653646,7907.0,8.0,Faible,Faible,False,1,2024-07-10,MEGA_001912
purine_alkaloid_52,0.5013879680552835,7938.0,8.0,Faible,Élevée,False,3,2024-07-10,MEGA_001913
purine_alkaloid_53,0.5807405431280575,7956.0,8.0,Faible,Élevée,False,2,2024-07-10,MEGA_001914
purine_alkaloid_54,0.34505186491876527,8028.0,8.0,Faible,Élevée,False,3,2024-07-10,MEGA_001915
purine_alkaloid_55,0.5087831456722114,7929.0,8.0,Faible,Modérée,False,2,2024-07-10,MEGA_001916
purine_alkaloid_56,0.4626672613486831,8082.0,8.0,Faible,Modérée,False,3,2024-07-11,MEGA_001917
purine_alkaloid_57,0.4768476766736894,8028.0,8.0,Faible,Élevée,False,2,2024-07-11,MEGA_001918
purine_alkaloid_58,0.5658957418962156,8140.0,8.0,Faible,Faible,False,1,2024-07-11,MEGA_001919
purine_alkaloid_59,0.650343981118902,8115.0,8.0,Faible,Élevée,False,1,2024-07-11,MEGA_001920
purine_alkaloid_60,0.35385238742874053,8093.0,8.0,Faible,Faible,False,1,2024-07-11,MEGA_001921
purine_alkaloid_61,0.8413456768636387,8085.0,8.0,Faible,Élevée,False,1,2024-07-11,MEGA_001922
purine_alkaloid_62,0.6875486749557314,8110.0,8.0,Faible,Modérée,False,2,2024-07-11,MEGA_001923
purine_alkaloid_63,0.7871788881150427,8129.0,8.0,Faible,Modérée,False,3,2024-07-11,MEGA_001924
purine_alkaloid_64,0.46285290062224227,8206.0,8.0,Faible,Modérée,False,1,2024-07-11,MEGA_001925
purine_alkaloid_65,0.7225491459344322,8276.0,8.0,Faible,Élevée,False,2,2024-07-11,MEGA_001926
purine_alkaloid_66,0.6495172958505253,8347.0,8.0,Faible,Faible,False,2,2024-07-12,MEGA_001927
purine_alkaloid_67,0.5251627551157516,8244.0,8.0,Faible,Modérée,False,1,2024-07-12,MEGA_001928
purine_alkaloid_68,0.47696005870980973,8274.0,8.0,Faible,Faible,False,1,2024-07-12,MEGA_001929
purine_alkaloid_69,0.4281630416432153,8403.0,8.0,Faible,Faible,False,2,2024-07-12,MEGA_001930
purine_alkaloid_70,0.6402908889393687,8418.0,8.0,Faible,Modérée,False,3,2024-07-12,MEGA_001931
purine_alkaloid_71,0.502976332006051,8430.0,8.0,Faible,Faible,False,2,2024-07-12,MEGA_001932
purine_alkaloid_72,0.8771604796234111,8401.0,8.0,Faible,Faible,True,5,2024-07-12,MEGA_001933
purine_alkaloid_73,0.5845669422679929,8409.0,8.0,Faible,Faible,False,1,2024-07-12,MEGA_001934
purine_alkaloid_74,0.33438272109921463,8489.0,8.0,Faible,Faible,False,1,2024-07-12,MEGA_001935
purine_alkaloid_75,0.5327133677542117,8440.0,8.0,Faible,Faible,False,3,2024-07-12,MEGA_001936
purine_alkaloid_76,0.4994101293717159,8458.0,8.0,Faible,Modérée,False,3,2024-07-13,MEGA_001937
purine_alkaloid_77,0.514422573452837,8623.0,8.0,Faible,Élevée,False,3,2024-07-13,MEGA_001938
purine_alkaloid_78,0.8251046589665032,8623.0,8.0,Faible,Faible,False,2,2024-07-13,MEGA_001939
purine_alkaloid_79,0.6549334596110494,8663.0,8.0,Faible,Faible,False,2,2024-07-13,MEGA_001940
purine_alkaloid_80,0.599038668134046,8580.0,8.0,Faible,Élevée,False,3,2024-07-13,MEGA_001941
purine_alkaloid_81,0.5810650435575826,8654.0,8.0,Faible,Modérée,False,3,2024-07-13,MEGA_001942
purine_alkaloid_82,0.4802716456935566,8625.0,8.0,Faible,Modérée,False,1,2024-07-13,MEGA_001943
purine_alkaloid_83,0.6827376548043964,8710.0,8.0,Faible,Modérée,False,1,2024-07-13,MEGA_001944
purine_alkaloid_84,0.4805522253030751,8660.0,8.0,Faible,Élevée,False,2,2024-07-13,MEGA_001945
purine_alkaloid_85,0.7115581741699433,8749.0,8.0,Faible,Élevée,False,3,2024-07-13,MEGA_001946
purine_alkaloid_86,0.425738044068886,8755.0,8.0,Faible,Faible,False,3,2024-07-14,MEGA_001947
purine_alkaloid_87,0.6089730523843022,8763.0,8.0,Faible,Modérée,False,2,2024-07-14,MEGA_001948
purine_alkaloid_88,0.42879034628899426,8786.0,8.0,Faible,Modérée,False,3,2024-07-14,MEGA_001949
purine_alkaloid_89,0.6791657919698559,8897.0,8.0,Faible,Faible,False,1,2024-07-14,MEGA_001950
purine_alkaloid_90,0.7730938808151662,8808.0,8.0,Faible,Faible,False,3,2024-07-14,MEGA_001951
purine_alkaloid_91,0.5603578048926054,8887.0,8.0,Faible,Élevée,False,2,2024-07-14,MEGA_001952
purine_alkaloid_92,0.6191922085240159,8957.0,8.0,Faible,Élevée,False,2,2024-07-14,MEGA_001953
purine_alkaloid_93,0.7676560594654587,8925.0,8.0,Faible,Modérée,False,3,2024-07-14,MEGA_001954
purine_alkaloid_94,0.6830783425261807,8966.0,8.0,Faible,Faible,False,2,2024-07-14,MEGA_001955
purine_alkaloid_95,0.45635970992729463,9055.0,8.0,Faible,Élevée,False,1,2024-07-14,MEGA_001956
purine_alkaloid_96,0.5222330304971201,8980.0,8.0,Faible,Modérée,False,1,2024-07-15,MEGA_001957
purine_alkaloid_97,0.7725999030268842,9055.0,8.0,Faible,Faible,False,1,2024-07-15,MEGA_001958
purine_alkaloid_98,0.5251882185138506,9082.0,8.0,Faible,Faible,False,3,2024-07-15,MEGA_001959
purine_alkaloid_99,0.6301446203974812,9036.0,8.0,Faible,Modérée,False,2,2024-07-15,MEGA_001960
purine_alkaloid_100,0.5134232669668954,9072.0,8.0,Faible,Élevée,False,1,2024-07-15,MEGA_001961
tropane_alkaloid_1,0.5612859866645288,9170.0,8.0,Faible,Élevée,False,2,2024-07-15,MEGA_001962
tropane_alkaloid_2,0.7991861460293206,9192.0,8.0,Faible,Élevée,False,2,2024-07-15,MEGA_001963
tropane_alkaloid_3,0.4765189179177945,9232.0,8.0,Faible,Élevée,False,2,2024-07-15,MEGA_001964
tropane_alkaloid_4,0.5636785332856208,9235.0,8.0,Faible,Modérée,False,1,2024-07-15,MEGA_001965
tropane_alkaloid_5,0.5255046661212525,9232.0,8.0,Faible,Modérée,False,2,2024-07-15,MEGA_001966
tropane_alkaloid_6,0.7481244748598181,9274.0,8.0,Faible,Élevée,False,1,2024-07-16,MEGA_001967
tropane_alkaloid_7,0.517643201139595,9251.0,8.0,Faible,Faible,False,1,2024-07-16,MEGA_001968
tropane_alkaloid_8,0.7817756470121391,9390.0,8.0,Faible,Modérée,False,1,2024-07-16,MEGA_001969
tropane_alkaloid_9,0.7597836356690982,9329.0,8.0,Faible,Modérée,False,3,2024-07-16,MEGA_001970
tropane_alkaloid_10,0.40939232669366876,9325.0,8.0,Faible,Faible,False,2,2024-07-16,MEGA_001971
tropane_alkaloid_11,0.4963263309155931,9417.0,8.0,Faible,Modérée,False,3,2024-07-16,MEGA_001972
tropane_alkaloid_12,0.49980472039452184,9421.0,8.0,Faible,Faible,False,3,2024-07-16,MEGA_001973
tropane_alkaloid_13,0.5588327314100205,9454.0,8.0,Faible,Élevée,False,3,2024-07-16,MEGA_001974
tropane_alkaloid_14,0.4636412840334134,9448.0,8.0,Faible,Élevée,False,3,2024-07-16,MEGA_001975
tropane_alkaloid_15,0.40548424608451944,9490.0,8.0,Faible,Modérée,False,1,2024-07-16,MEGA_001976
tropane_alkaloid_16,0.7508567708612339,9539.0,8.0,Faible,Modérée,False,1,2024-07-17,MEGA_001977
tropane_alkaloid_17,0.5427727055280274,9605.0,8.0,Faible,Élevée,False,2,2024-07-17,MEGA_001978
tropane_alkaloid_18,0.7655929028315485,9514.0,8.0,Faible,Modérée,False,2,2024-07-17,MEGA_001979
tropane_alkaloid_19,0.40743972367980463,9526.0,8.0,Faible,Élevée,False,1,2024-07-17,MEGA_001980
tropane_alkaloid_20,0.7536227940345905,9561.0,8.0,Faible,Modérée,False,2,2024-07-17,MEGA_001981
tropane_alkaloid_21,0.5876391391371487,9585.0,8.0,Faible,Modérée,False,2,2024-07-17,MEGA_001982
tropane_alkaloid_22,0.4701843246306835,9730.0,8.0,Faible,Modérée,False,3,2024-07-17,MEGA_001983
tropane_alkaloid_23,0.6650203093824845,9766.0,8.0,Faible,Modérée,False,3,2024-07-17,MEGA_001984
tropane_alkaloid_24,0.4810167299883729,9667.0,8.0,Faible,Faible,False,3,2024-07-17,MEGA_001985
tropane_alkaloid_25,0.7739100498057263,9675.0,8.0,Faible,Modérée,False,3,2024-07-17,MEGA_001986
tropane_alkaloid_26,0.6237758769336808,9757.0,8.0,Faible,Faible,False,3,2024-07-18,MEGA_001987
tropane_alkaloid_27,0.497303590045377,9752.0,8.0,Faible,Élevée,False,1,2024-07-18,MEGA_001988
tropane_alkaloid_28,0.5233550651614436,9821.0,8.0,Faible,Modérée,False,3,2024-07-18,MEGA_001989
tropane_alkaloid_29,0.6168585337474515,9792.0,8.0,Faible,Modérée,False,3,2024-07-18,MEGA_001990
tropane_alkaloid_30,0.524958484336072,9939.0,8.0,Faible,Faible,False,1,2024-07-18,MEGA_001991
